war,mission_id,mission_date,country,aircraft_type,planes,bombload,target_location,target_country,latitude,longitude,weapon_type
Korean War,2575,3/8/51,Okinawa,B29,13.0,120.0,,,,,
Korean War,2576,3/8/51,Japan,B29,2.0,19.0,,,,,
Korean War,2577,3/9/51,Okinawa,B29,8.0,64.0,,,,,
Korean War,2578,3/9/51,Okinawa,B29,12.0,96.0,,,,,
Korean War,2579,3/10/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2580,3/10/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2581,3/10/51,Japan,B29,17.0,129.0,,,,,
Korean War,2582,3/11/51,Okinawa,B29,12.0,120.0,,,,,
Korean War,2583,3/11/51,Okinawa,B29,11.0,107.0,,,,,
Korean War,2584,3/11/51,Japan,B29,5.0,55.0,,,,,
Korean War,2585,3/12/51,Okinawa,B29,13.0,118.0,,,,,
Korean War,2586,3/12/51,Okinawa,B29,9.0,90.0,,,,,
Korean War,2587,3/13/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2588,3/13/51,Japan,B29,21.0,174.0,,,,,
Korean War,2589,3/14/51,Okinawa,B29,8.0,64.0,,,,,
Korean War,2590,3/14/51,Okinawa,B29,11.0,96.0,,,,,
Korean War,2591,3/14/51,Japan,B29,3.0,29.0,,,,,
Korean War,2592,3/15/51,Okinawa,B29,13.0,121.0,,,,,
Korean War,2593,3/15/51,Okinawa,B29,11.0,110.0,,,,,
Korean War,2594,3/16/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2595,3/16/51,Japan,B29,22.0,136.0,,,,,
Korean War,2596,3/17/51,Okinawa,B29,13.0,78.0,,,,,
Korean War,2597,3/17/51,Okinawa,B29,10.0,60.0,,,,,
Korean War,2598,3/17/51,Japan,B29,2.0,16.0,,,,,
Korean War,2599,3/18/51,Okinawa,B29,13.0,122.0,,,,,
Korean War,2600,3/18/51,Okinawa,B29,12.0,120.0,,,,,
Korean War,2601,3/19/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2602,3/19/51,Japan,B29,21.0,161.0,,,,,
Korean War,2603,3/20/51,Okinawa,B29,8.0,48.0,,,,,
Korean War,2604,3/20/51,Okinawa,B29,10.0,118.0,,,,,
Korean War,2605,3/20/51,Japan,B29,3.0,30.0,,,,,
Korean War,2606,3/21/51,Okinawa,B29,12.0,112.0,,,,,
Korean War,2607,3/21/51,Okinawa,B29,10.0,110.0,,,,,
Korean War,2608,3/22/51,Okinawa,B29,5.0,50.0,,,,,
Korean War,2609,3/22/51,Okinawa,B29,1.0,5.0,,,,,
Korean War,2610,3/22/51,Japan,B29,20.0,195.0,,,,,
Korean War,2611,3/23/51,Okinawa,B29,8.0,64.0,,,,,
Korean War,2612,3/23/51,Okinawa,B29,8.0,64.0,,,,,
Korean War,2613,3/23/51,Okinawa,B29,8.0,64.0,,,,,
Korean War,2614,3/23/51,Okinawa,B29,12.0,86.0,,,,,
Korean War,2615,3/23/51,Okinawa,B29,12.0,72.0,,,,,
Korean War,2616,3/23/51,Japan,B29,4.0,40.0,,,,,
Korean War,2617,3/24/51,Okinawa,B29,12.0,92.0,,,,,
Korean War,2618,3/24/51,Okinawa,B29,7.0,72.0,,,,,
Korean War,2619,3/25/51,Okinawa,B29,4.0,20.0,,,,,
Korean War,2620,3/25/51,Japan,B29,20.0,190.0,,,,,
Korean War,2621,3/26/51,Okinawa,B29,7.0,64.0,,,,,
Korean War,2622,3/26/51,Okinawa,B29,14.0,120.0,,,,,
Korean War,2623,3/26/51,Japan,B29,5.0,50.0,,,,,
Korean War,2624,3/27/51,Okinawa,B29,12.0,120.0,,,,,
Korean War,2625,3/27/51,Okinawa,B29,10.0,96.0,,,,,
Korean War,2626,3/28/51,Okinawa,B29,5.0,50.0,,,,,
Korean War,2627,3/28/51,Japan,B29,21.0,164.0,,,,,
Korean War,2628,3/29/51,Okinawa,B29,13.0,112.0,,,,,
Korean War,2629,3/29/51,Okinawa,B29,12.0,88.0,,,,,
Korean War,2630,3/29/51,Japan,B29,2.0,16.0,,,,,
Korean War,2631,3/30/51,Okinawa,B29,14.0,84.0,,,,,
Korean War,2632,3/30/51,Okinawa,B29,12.0,92.0,,,,,
Korean War,2633,3/30/51,Japan,B29,13.0,98.0,,,,,
Korean War,2636,3/31/51,Japan,B29,11.0,88.0,,,,,
Korean War,2637,4/1/51,Okinawa,B29,7.0,42.0,,,,,
Korean War,2638,4/1/51,Okinawa,B29,12.0,72.0,,,,,
Korean War,2640,4/2/51,Okinawa,B29,12.0,74.0,,,,,
Korean War,2641,4/2/51,Okinawa,B29,12.0,72.0,,,,,
Korean War,2642,4/3/51,Okinawa,B29,6.0,50.0,,,,,
Korean War,2643,4/3/51,Japan,B29,20.0,176.0,,,,,
Korean War,2644,4/3/51,Okinawa,B29,14.0,102.0,,,,,
Korean War,2645,4/4/51,Japan,B29,2.0,19.0,,,,,
Korean War,2646,4/5/51,Okinawa,B29,8.0,68.0,,,,,
Korean War,2647,4/5/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2648,4/6/51,Okinawa,B29,11.0,106.0,,,,,
Korean War,2649,4/6/51,Okinawa,B29,12.0,116.0,,,,,
Korean War,2650,4/7/51,Okinawa,B29,11.0,84.0,,,,,
Korean War,2651,4/7/51,Japan,B29,23.0,191.0,,,,,
Korean War,2652,4/7/51,Okinawa,B29,12.0,72.0,,,,,
Korean War,2653,4/8/51,Okinawa,B29,8.0,64.0,,,,,
Korean War,2654,4/8/51,Japan,B29,1.0,2.0,,,,,
Korean War,2655,4/8/51,Okinawa,B29,12.0,92.0,,,,,
Korean War,2656,4/9/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2657,4/10/51,Okinawa,B29,12.0,112.0,,,,,
Korean War,2658,4/10/51,Japan,B29,25.0,185.0,,,,,
Korean War,2659,4/10/51,Okinawa,B29,9.0,90.0,,,,,
Korean War,2660,4/11/51,Japan,B29,3.0,20.0,,,,,
Korean War,2661,4/11/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2662,4/12/51,Okinawa,B29,10.0,94.0,,,,,
Korean War,2663,4/12/51,Japan,B29,21.0,162.0,,,,,
Korean War,2664,4/12/51,Okinawa,B29,11.0,96.0,,,,,
Korean War,2665,4/13/51,Okinawa,B29,10.0,96.0,,,,,
Korean War,2666,4/13/51,Okinawa,B29,12.0,120.0,,,,,
Korean War,2667,4/14/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2668,4/14/51,Japan,B29,6.0,48.0,,,,,
Korean War,2669,4/15/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2670,4/15/51,Okinawa,B29,8.0,90.0,,,,,
Korean War,2671,4/15/51,Japan,B29,2.0,5.0,,,,,
Korean War,2672,4/16/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2673,4/16/51,Japan,B29,7.0,56.0,,,,,
Korean War,2674,4/17/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2675,4/17/51,Japan,B29,8.0,53.0,,,,,
Korean War,2676,4/18/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2677,4/18/51,Okinawa,B29,8.0,80.0,,,,,
Korean War,2678,4/18/51,Japan,B29,1.0,2.0,,,,,
Korean War,2679,4/19/51,Okinawa,B29,4.0,35.0,,,,,
Korean War,2680,4/19/51,Japan,B29,7.0,50.0,,,,,
Korean War,2681,4/20/51,Okinawa,B29,5.0,24.0,,,,,
Korean War,2682,4/20/51,Japan,B29,7.0,38.0,,,,,
Korean War,2683,4/21/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2684,4/21/51,Okinawa,B29,8.0,54.0,,,,,
Korean War,2685,4/21/51,Japan,B29,1.0,2.0,,,,,
Korean War,2686,4/22/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2687,4/22/51,Japan,B29,7.0,43.0,,,,,
Korean War,2688,4/23/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2689,4/23/51,Japan,B29,6.0,40.0,,,,,
Korean War,2690,4/24/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2691,4/24/51,Okinawa,B29,8.0,48.0,,,,,
Korean War,2692,4/24/51,Japan,B29,6.0,52.0,,,,,
Korean War,2693,4/25/51,Okinawa,B29,1.0,6.0,,,,,
Korean War,2694,4/25/51,Okinawa,B29,8.0,80.0,,,,,
Korean War,2695,4/25/51,Japan,B29,7.0,44.0,,,,,
Korean War,2696,4/26/51,Okinawa,B29,6.0,60.0,,,,,
Korean War,2697,4/26/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2698,4/26/51,Japan,B29,7.0,53.0,,,,,
Korean War,2699,4/27/51,Okinawa,B29,11.0,106.0,,,,,
Korean War,2700,4/27/51,Okinawa,B29,6.0,60.0,,,,,
Korean War,2701,4/27/51,Japan,B29,2.0,13.0,,,,,
Korean War,2702,4/28/51,Okinawa,B29,2.0,20.0,,,,,
Korean War,2703,4/28/51,Okinawa,B29,6.0,44.0,,,,,
Korean War,2704,4/28/51,Japan,B29,9.0,56.0,,,,,
Korean War,2705,4/29/51,Okinawa,B29,7.0,42.0,,,,,
Korean War,2706,4/29/51,Okinawa,B29,5.0,50.0,,,,,
Korean War,2707,4/29/51,Japan,B29,6.0,36.0,,,,,
Korean War,2708,4/30/51,Okinawa,B29,10.0,86.0,,,,,
Korean War,2709,4/30/51,Okinawa,B29,10.0,68.0,,,,,
Korean War,2710,4/30/51,Japan,B29,1.0,6.0,,,,,
Korean War,10071,11/19/50,Okinawa,G29,8.0,72.0,,,,,
Korean War,10990,2/22/51,Japan,RB29,2.0,1.0,,,,,
